id,gender,born_on,age,age_bucket
fff3e540-9fb3-4ef0-a904-23c729802cf0,f,1996-08-21,22,18-24
aa782a89-ac9d-4fef-8bd2-f41df7b25f92,m,1983-09-01,35,35-39
56c784d3-00f3-47fa-a306-b7296afe1ad8,m,1993-10-20,25,25-29
884e5f0e-0ede-42af-ad92-b53d15ec6c26,m,1985-05-03,33,30-34
091cf5dd-c224-469c-9acc-71d60f23014c,m,1989-08-02,29,25-29
8e53a183-2788-46ef-9905-a79719416410,f,1989-10-31,29,25-29
a61660ee-d025-43a6-a88a-0626c7fe887a,m,1994-05-04,24,18-24
f304de40-5416-42b9-8888-f73d0f14daa7,m,1991-04-12,27,25-29
208852cd-2fe2-4d84-8c5a-7fe964164a53,f,1997-07-23,21,18-24
9bd3cbfd-b53a-4634-b31c-a7a35edbde7c,m,1993-05-18,25,25-29
71313c4e-0c55-405c-8d00-fbb0c74d1328,m,1981-04-20,37,35-39
195374bc-d1ed-44fa-9e0b-b029ccc99463,m,1990-01-02,29,25-29
1efe1fb9-8e4c-408e-9741-384ec19015f8,f,1993-04-24,25,25-29
ef34cbba-397b-4877-83eb-967df0bc0538,f,1986-02-05,33,30-34
c7ebd09a-e9d0-4948-bb33-3e13bca987fb,f,1979-03-22,39,35-39
ffe06bb4-0225-45bd-a25e-74d244872ea7,m,1996-10-01,22,18-24
3a834bd6-875b-4139-a96c-0c1e351eec11,m,1999-07-09,19,18-24
bc1d9e3a-966e-4682-9acf-737c5cb6b554,m,1995-01-24,24,18-24
b4897174-eec6-4e3d-a0d9-7281b841dbf1,m,1992-12-20,26,25-29
c6cb452c-aa93-4393-b1dc-a2d7dd3225e7,f,1983-05-11,35,35-39
0eae15ec-977c-42e8-9914-85824b23b78f,m,1985-08-05,33,30-34
22d09490-662b-44ad-94d3-84f7b3da24bb,m,1982-05-21,36,35-39
d54d3695-64ec-4444-a376-b8105d6c8944,f,1986-06-23,32,30-34
e9b255be-fae6-426a-9a28-1f1866383061,f,1988-04-14,30,30-34
d7c4c897-7e7d-4580-8e57-40755995c0ef,f,1991-06-28,27,25-29
a9f06a9b-eb8b-4c21-a191-ecad3c6d1906,m,1976-02-27,42,40-44
56cc7b97-16f0-4e73-b03c-7690553ba066,m,1990-08-07,28,25-29
aa5c1253-6870-4957-8b54-543bab62d7ea,m,1993-05-15,25,25-29
00c03349-21d5-491e-a915-007aa3d71b8f,m,1984-08-21,34,30-34
56728c2c-0de0-409a-95cb-aef12bc17d4c,m,1993-05-14,25,25-29
020f21b9-b4b1-436c-8d1e-35fd4102d4dc,m,1995-02-01,24,18-24
278e2f93-40ec-4cba-88b3-4387c65a42b7,f,1992-06-04,26,25-29
f9c19b38-7341-4f18-99da-5ef722a2a5b3,f,1980-09-08,38,35-39
d51b875e-6d49-4fdb-b3ad-e00692198e85,f,1994-07-05,24,18-24
f3eb23f0-7cb6-4eca-a4c3-29d39e88ab6b,m,1997-07-30,21,18-24
fae93eac-75e8-44d3-92e3-47b3e392ca4a,f,1995-07-18,23,18-24
a64dd536-33f6-4ea9-8abe-bc9120bde691,m,1988-11-22,30,30-34
062cb74e-2e1b-4804-92a5-128b238f671f,m,1995-12-04,23,18-24
fce84041-6105-49e9-a134-085a3d75c2fc,f,1955-09-10,63,55+
b9922af1-67aa-4c21-8834-35e06f25cca8,m,1967-11-24,51,50-54
f8760f46-b4b6-43f4-a6ed-05e4778aa25c,m,1981-11-23,37,35-39
387821b0-02e2-43da-9cff-795cef0fc7cb,m,1990-10-30,28,25-29
2c368948-8ec5-452b-9854-42021b3bf557,m,1998-01-02,21,18-24
614196a5-d49e-4706-9c42-f6fce59da9b9,f,1985-02-28,33,30-34
7ab0336a-ce00-4941-bb21-67bfea88d566,f,1991-03-27,27,25-29
a29a8bb0-4c2c-4a7e-90ce-50262c23fe04,m,1993-08-08,25,25-29
596fa35b-a86c-4680-b69b-8303e637b035,m,2000-09-06,18,18-24
5d3cc673-776a-4c55-86b6-ba562e17a6e0,m,1997-07-20,21,18-24
f28d0287-fec7-486f-8ea7-131d75ccb7d3,m,1977-06-24,41,40-44
ae445889-fcf2-478d-8c9d-b0752535befb,m,1997-12-23,21,18-24
deb7551c-541f-4368-8f4e-b8c6e69019bd,f,1993-09-03,25,25-29
3ef0d4c5-fad6-4867-9500-ae94a5c88dea,m,1993-02-22,26,25-29
50efdc5a-45d0-4384-92f1-aa7365df97e0,f,1995-04-26,23,18-24
79922124-a2c8-4526-8ae7-d71055432087,m,1995-10-10,23,18-24
c401bfd3-1282-4fd0-80f6-6f4e9484a9b7,m,1997-02-14,22,18-24
c525622a-9b95-41ae-b14d-ea7224b2ef55,m,1954-08-12,64,55+
1107f939-586a-4a4d-9f71-c13298e202c8,m,1984-06-03,34,30-34
5fdceb5c-f229-4384-b1b1-cda4051dd81b,m,1980-08-26,38,35-39
7054ad8c-25fb-4498-a657-21c13493851e,m,1993-09-14,25,25-29
10a5e76c-e7ff-44d6-a644-afb1d34c5a10,m,1987-08-23,31,30-34
5f9020bb-634d-4744-8c53-d17e60f311c5,f,1978-01-21,41,40-44
3a3aa8f5-b36c-433e-ae83-864ddaaf4712,m,1997-01-01,22,18-24
f2f9a410-a000-4889-8f97-cb254866293d,m,1996-02-21,23,18-24
4f3c7dfb-a558-447d-aa60-73c2e4b4561c,f,1990-06-21,28,25-29
431c6210-2521-4da2-a348-991ff04c0be7,m,1993-09-11,25,25-29
d83c554f-c344-4e9d-9d03-fa8f1761ff9f,m,1993-07-17,25,25-29
6715c566-5399-4788-98db-267e9fe58770,f,1971-05-15,47,45-49
32d7eb9f-64f8-4c9d-987e-557ce1eeb842,m,1990-11-09,28,25-29
511c200f-802d-4b3c-b9dd-1282d2e4fea2,m,1987-05-11,31,30-34
c2388a9e-57a8-473a-afc9-185f68567592,m,1996-05-20,22,18-24
5af9041a-eda1-41a8-9bcf-341153e5556f,f,1989-11-02,29,25-29
677e6f5d-673a-4523-be44-857b9fcd20bb,f,1992-11-16,26,25-29
835266af-9558-4b5f-a98c-e43af987e551,m,1991-03-06,27,25-29
57f7a732-8655-4fe4-88b0-739f34a260c0,m,1992-10-16,26,25-29
9ab4a084-5188-4a41-983e-d17345cb597e,f,1992-04-15,26,25-29
49f50f7e-cbee-47ce-a48c-75124aa4e167,f,1983-05-29,35,35-39
c1b0ede8-fcd5-4246-bd68-b86f128f0e56,f,1970-11-06,48,45-49
20142e75-a9b8-46b4-bfce-0dcf8188da99,f,1990-07-01,28,25-29
38948146-b344-4d6b-bd9b-68c640b19a5b,m,1981-08-25,37,35-39
2a65e98f-1146-4fbd-98e0-47605e308f4f,f,1981-12-15,37,35-39
feea9621-e2a4-4e21-bbcf-e99502c150d8,m,1995-03-05,23,18-24
0afe00e8-d689-4c98-b88c-ac7307353afb,m,1993-07-20,25,25-29
54f5bf87-da5f-4609-959d-e1ca78eb6075,m,1991-04-15,27,25-29
7f77d20c-618f-46e9-a8fa-11167925d589,f,1985-10-21,33,30-34
9c1237db-5549-4853-9e90-1a74b568f01a,m,1967-11-15,51,50-54
e9bf5d8a-7650-468f-a1df-90bc05c275f3,m,1985-07-14,33,30-34
63842de6-76d2-45c4-8b4d-629278979245,m,1993-10-15,25,25-29
e765a19e-87bd-4fcb-bac3-914d85337bb3,m,1992-02-22,27,25-29
a8d3c7ac-afc6-49d3-a04d-93a9ac86be65,m,1975-07-04,43,40-44
53197140-a36f-446c-9570-e61bfbb7212a,m,1999-02-16,20,18-24
a118fecc-0310-4f0d-9b4c-a255ca6c1f9a,m,1973-12-26,45,45-49
958b0f29-9932-476c-95d3-5bb56b65fe99,m,1974-03-30,44,40-44
5c097a35-73ad-470c-b4c1-62bebf9c058a,f,1990-03-23,28,25-29
c71401c8-7db8-43a7-a60a-c0b78b782f05,m,1988-06-02,30,30-34
057e00c3-d006-419b-ad40-9c58298b796d,m,1994-07-13,24,18-24
f928beb6-c380-4895-ba4c-f572c51e2b1e,m,2000-07-07,18,18-24
5bf21a07-5ebb-4c8f-a421-93d2e2b2e981,m,1989-01-28,30,30-34
82f3b22b-ca1b-4527-8bee-971742c9876e,m,1984-03-08,34,30-34
4f92bcdb-403e-4221-9a57-d41a23018c41,m,1996-08-26,22,18-24
8256ee16-4e83-412b-8bc9-5133fcd6e0d4,m,1996-05-06,22,18-24
1a602d0b-231b-47ca-82ff-28d607a13429,m,1979-09-22,39,35-39
df95fa5d-c184-4a20-a3d1-513401883624,f,1993-09-23,25,25-29
a5c26a2e-7959-43e2-8ddf-62c87808d30d,m,1983-11-09,35,35-39
841152b7-cb02-4049-aa1d-8a48fbce5d1f,m,1990-01-06,29,25-29
21d7e27d-32a4-40ed-9434-9f4ac0f7d02c,m,1954-02-04,65,55+
74899585-5651-49ef-b3e4-2494cf2a5309,f,1997-10-10,21,18-24
9aa62c1b-b6f2-449e-8625-4c810da6a1e0,m,1992-06-23,26,25-29
e8f838b0-4aa7-4b07-8743-7386ba3a7470,m,1976-05-05,42,40-44
d4c94684-8d30-4de6-b972-fc2a01cd3da9,f,1998-12-25,20,18-24
5ab67e77-a0a8-41c8-95a9-8d45a48f856e,f,1989-07-09,29,25-29
2f69ec88-884c-4663-b70c-defe0ee3362f,m,1996-06-25,22,18-24
353deb7b-a268-44b4-ab46-d736c2fe5287,f,1984-05-21,34,30-34
653ec3f1-f61f-4bb6-9f54-9341d532fcff,m,1962-03-30,56,55+
c7e4d128-8e93-4d5a-a8f1-ffbbdeb16f25,m,1988-08-04,30,30-34
4758c436-d0a2-4570-9e1c-a543da130055,m,1996-09-13,22,18-24
a3150413-63cb-433d-9c19-8d11b094202e,f,2000-06-21,18,18-24
b1d62168-d7e7-4e2a-8895-968ba6c794dd,m,1968-02-22,51,50-54
2454cc4f-58c9-4ce7-8a4b-a74999f06983,m,1995-07-22,23,18-24
7892e235-ede1-4576-8e38-3095f9029b8d,m,1995-02-15,24,18-24
f23d6471-f256-40b0-9fac-0c6ad5785297,m,1992-11-01,26,25-29
8bfba077-6e49-44ae-b192-d6f401809862,m,1998-05-15,20,18-24
f7279646-8a01-4167-b719-6fd0283bbc70,m,1990-05-17,28,25-29
34cc615f-1d9a-406b-9dc8-6d8d629ccc13,m,1982-07-30,36,35-39
455c0702-1920-4218-8b32-58079bf74706,m,1992-01-08,27,25-29
72ef8db9-fd94-4e8e-8c81-33176783a922,m,1990-09-05,28,25-29
bea6889b-2a19-4ba6-9bd3-459ef1fdfa3b,m,1996-01-02,23,18-24
82f04879-d851-453f-8c76-5d4658be7562,m,1995-04-28,23,18-24
dbc84e5c-fab0-4b1b-baf9-a27d9e0ec734,m,1993-03-13,25,25-29
facdba38-65cb-431a-8eb8-1ac184fb1fdd,m,1980-07-29,38,35-39
06f3fd7b-d975-4a59-8d25-63841b909c36,m,1991-01-23,28,25-29
5bfb0729-f510-4e2a-a41b-8ac0779e0ae5,m,1991-01-10,28,25-29
299d562a-3a5e-4518-8967-68c752cb7cd0,m,1980-10-24,38,35-39
7bd92ab7-fbc3-4e75-9916-291f1de73100,m,1992-06-07,26,25-29
0b5ad678-03b4-4b8d-8e46-715af6007685,f,1982-04-19,36,35-39
fa8876ba-66c5-4645-9ff8-4fac4b9f7f40,m,1993-03-02,25,25-29
eead2eee-01ee-480d-96f5-d085e1719888,m,1996-07-27,22,18-24
d90c9cc2-f9e0-4033-8b52-6e95d2172be1,f,1989-08-07,29,25-29
f18a746f-411e-4c05-bf96-7e831b9d2ac2,f,1990-09-18,28,25-29
b447c246-7b55-485d-8db8-06142d8a632b,m,1991-01-02,28,25-29
2a618871-e899-46fa-a3dd-b527a7fddbcc,m,1995-07-21,23,18-24
9959b58a-92c0-4c0e-ae0d-301dfa795fcb,f,1992-01-16,27,25-29
79451690-65d3-4e3c-a214-c1d4c1e90829,m,1990-01-28,29,25-29
fe07a5f9-5f38-44b5-b360-120917975dd4,f,1988-08-04,30,30-34
e5962d02-2ac6-4a88-b7b3-e5712eb63104,m,1987-03-12,31,30-34
681178ff-d87b-4f7e-bebd-2bacdce9ccd8,f,1991-03-25,27,25-29
596905fd-b697-44eb-9fd6-5be79cced09f,f,1997-07-25,21,18-24
1c5aa111-5374-48d7-a486-4e9e8429d0a1,f,1972-07-07,46,45-49
409a8492-b216-4c00-b76b-a4732aeefd95,m,1989-10-21,29,25-29
b395da8c-0c09-4746-8255-ee1aee40e5ab,m,1990-08-07,28,25-29
849eda35-4fc0-41fb-8ffd-be3d1e836a83,f,1982-12-07,36,35-39
a08e87c3-d738-4069-8162-5a5ca8387ec4,f,1999-01-23,20,18-24
2911455c-33b8-4b5f-93d2-5dfcd28b0fc0,m,1984-10-29,34,30-34
05438c6f-b495-4249-a952-5ff71964cba2,m,1991-01-28,28,25-29
90940062-1245-4673-b73b-34b5b3e661ca,f,1995-07-25,23,18-24
0760dbcf-ab16-4630-acb0-c0216ba5219f,m,1992-01-28,27,25-29
40000b2d-7e97-4822-a395-6e14491cdcd2,m,1994-03-17,24,18-24
d25d4544-6e78-4cff-a82e-05bfb1c7a9b8,f,1997-01-01,22,18-24
0ce1de70-e4a4-44d5-ba67-de51a505a4b1,f,1983-01-05,36,35-39
50a5881e-c9bc-497e-9fe6-74eb54e23c80,m,1965-03-22,53,50-54
646260af-1fac-44a0-94dd-fe59568305c4,f,1996-03-23,22,18-24
a8ee1345-9f5e-49a9-a941-7b456031520e,f,1992-07-13,26,25-29
3d422662-3d04-4440-89c8-4ab6364ad3dc,m,1988-04-18,30,30-34
99bb6dc9-4b23-4dc7-9e2c-111f453dd965,m,1971-10-11,47,45-49
80e68548-9082-4c06-8d08-0efebf2d69b2,f,1998-11-25,20,18-24
4aef97ce-c403-435c-9e4a-e991f2fa6751,f,1982-05-03,36,35-39
9a863657-c9ba-49ed-96fe-672dab2d98d1,f,1980-12-14,38,35-39
794efaf3-939f-4f01-8999-98506736ff6f,f,1987-03-10,31,30-34
fc5ab663-dbec-440b-a1c2-816ec6b2f5c9,m,1991-10-09,27,25-29
29338775-75e2-4fdb-8722-cdcd51891e33,f,1989-07-12,29,25-29
61c59857-477d-440c-85d1-d454170b906c,m,1999-09-20,19,18-24
5f5001cf-ad01-4fca-aa73-a05d851dd57d,m,1987-03-25,31,30-34
cd7917d1-2c99-4ed2-96d3-984b93c9cdfe,m,1993-09-10,25,25-29
8debfb2a-b490-4acc-ae04-f80bf319d227,m,1991-10-17,27,25-29
2d587279-1fab-425f-a264-ab607a500ff1,m,1985-07-28,33,30-34
efc77796-d5e7-49db-9604-6507e31a512b,f,1989-08-23,29,25-29
28995211-8359-4a72-8413-00f541f67a4e,f,1979-03-12,39,35-39
a0ff051f-6d0d-4e91-be5e-af5ea7e62506,f,1998-09-09,20,18-24
df69eba6-b48c-45d8-9247-b1288b1bc732,f,1985-12-23,33,30-34
7cf926ad-2dda-476a-a006-d5bd2905220b,m,1994-06-02,24,18-24
23b686fc-cf58-49ae-8302-380dbe311487,f,1995-11-07,23,18-24
38bca89e-c216-46db-a948-6c185dd2cc3d,m,1983-07-22,35,35-39
95db548e-a3ab-4c82-acc9-9cf125fe1bcc,f,1990-05-07,28,25-29
d97d3d67-e56f-4281-b176-694ad9e9d979,m,1984-07-27,34,30-34
23c1408a-4826-4213-906d-ed7aeeccbf46,m,1982-10-21,36,35-39
61f2f45f-2b79-4a70-88ff-5c21fa6d3c61,f,1990-05-31,28,25-29
5b603e5b-0c41-40e7-abc8-2ca4180e0008,f,1982-06-27,36,35-39
c676fae8-8a54-498b-8295-9fb8f27546fb,m,1990-12-03,28,25-29
01721b43-c67f-4398-8ad9-46e784071d31,m,1980-11-07,38,35-39
4d28e9ca-a1fe-44ac-95c1-45e89346d8f0,f,1983-01-29,36,35-39
b83630e2-ef68-4f68-9e1d-6488abc82baa,f,1995-01-12,24,18-24
3086b430-4ef9-43b9-9d1a-1b12105c7f1f,m,1994-09-23,24,18-24
c591ca70-3f8d-41e0-a387-b60f7c0ea701,f,1997-09-06,21,18-24
11d65428-1b8b-423a-8049-45faf595fbc9,m,1990-12-12,28,25-29
1c4f3455-fe1c-4e69-8922-58a206d4ead5,f,1994-10-03,24,18-24
70f37e59-02a3-4a08-ae50-2923c91afe1a,m,1981-01-27,38,35-39
1ae6d429-8aa6-49d7-a503-14fb13d1bd12,m,1963-04-07,55,55+
08f3f72b-6122-4444-94c9-0872bd08e38f,m,1991-08-05,27,25-29
70492cb1-6217-4b93-b489-5f2c2d471146,m,2000-01-18,19,18-24
d0adccdd-a4d4-4132-ba6a-2ac900b60638,f,1990-08-22,28,25-29
2066d072-d242-42b9-8050-2f661b7e30b2,m,1992-04-14,26,25-29
7c4216e6-0e76-4537-af59-68832858bdf4,m,1996-11-09,22,18-24
f0b94b47-a3ec-405e-b91f-b983bba6b09b,m,1989-12-06,29,25-29
fe922a00-26c2-4d6f-9988-7039acf3fc99,m,1992-08-08,26,25-29
6b3a610c-a449-4d6e-b010-25ae508614ea,f,1994-12-02,24,18-24
ace4b351-3440-4779-961c-75d91c558361,m,1995-12-22,23,18-24
5192e90a-9ac9-4d6f-95c3-24320798f102,f,2000-07-11,18,18-24
de24b3c6-b28f-44d0-9dd6-56412b06e079,f,1989-07-23,29,25-29
32d9eeb0-4d7a-49e6-8da4-c7c2eb93a02a,m,1967-12-08,51,50-54
f7cc9233-11e7-4254-b207-9a6d7098fbef,m,1994-05-03,24,18-24
78009e03-edbe-4532-85fc-3667fa479068,m,1996-11-23,22,18-24
d7b88901-19e4-4201-8b53-98415dd7e8d6,m,1986-12-14,32,30-34
0362c9f7-7362-4946-9edd-41420e8d0917,m,1995-10-03,23,18-24
f923706e-f37b-45ca-a5e8-4c5e4447344e,f,1993-06-25,25,25-29
2b71f5d3-0c1a-42c4-95cb-54dbd9a2adb3,f,1989-01-13,30,30-34
725fe8ff-29b4-4f7f-9f12-99003f087919,m,1983-08-23,35,35-39
879e2fe0-9dfd-4b49-9a6e-299080a06fe9,f,1990-11-30,28,25-29
2cc46376-7605-4a7f-8990-0d63a346a262,f,1990-12-22,28,25-29
a26f5ef6-0f9e-42c3-ada0-ffffb196ba2d,f,1955-12-23,63,55+
b4558863-1d85-43e9-9789-7e5aac726e12,m,1998-04-06,20,18-24
7cd76475-352e-4f42-8568-bce8e84c4ca8,m,1988-09-08,30,30-34
2091751a-8879-47ef-bf1f-f84744f74397,m,1999-01-30,20,18-24
86af7d7d-015b-4736-99ae-2f4f424e5ee6,m,1978-08-07,40,40-44
c4c16c24-3025-4677-a738-df682eab1eb5,m,1994-12-25,24,18-24
9c47d5f9-94f2-4263-89bf-6a31889ffc23,m,1990-02-12,29,25-29
4f65b63f-7bf0-45e2-8542-f3bb25f02fa4,m,1992-11-02,26,25-29
a3f57d29-4dbb-45fc-bdf4-0722c42c9f7a,m,1990-11-27,28,25-29
f01b2618-03af-4463-97bd-ab3e328f9727,f,1995-01-28,24,18-24
2415c592-05df-4a20-bcae-ee753092e315,m,1979-01-21,40,40-44
d591cabe-51c0-4b8a-89a8-e385b2b83b4b,m,1996-08-04,22,18-24
818d13d7-1ef3-473e-abfd-7708782df757,f,1993-04-24,25,25-29
37be0371-073e-4a05-8604-42e06fe0bca9,f,1988-11-14,30,30-34
1f1aa764-518a-45ee-a555-99958a1151f0,f,1991-07-23,27,25-29
7ee4cc8e-cfd5-4446-a356-800e58a38a6e,m,1999-12-22,19,18-24
667c1306-7f55-4858-aa21-9815576b4c23,f,1993-06-22,25,25-29
ac02e606-452c-4041-81c8-9f2bf6620803,m,1990-02-28,28,25-29
3658a0d8-e762-4e7d-8122-1071fe9fac70,m,1994-07-08,24,18-24
b608e577-0b29-4123-9ff3-750392295e81,m,1985-03-25,33,30-34
55256d91-4520-422e-bf68-f1d7297da354,m,1988-10-26,30,30-34
f96c6b50-509a-4413-b05b-69abef249b1f,m,1978-05-27,40,40-44
e39d6725-052d-4317-98cc-8fdfd1d29f86,m,1981-09-15,37,35-39
3f1b69d2-5274-4723-859d-45b478afbdba,m,1991-07-02,27,25-29
8eeea146-a094-44f0-8c62-e3ebb28301ce,m,1992-11-25,26,25-29
991439b0-310c-4a2f-bd76-ff0c6381a924,m,1996-08-16,22,18-24
c0677ccd-cf25-47cd-acd3-6381c2efc8f2,m,1989-01-16,30,30-34
aedf03e3-e53f-4303-8f7e-b5965f2fcdf9,f,1995-06-14,23,18-24
7ff8bc78-dce0-4d43-b796-a3a778dd7a12,m,1987-03-20,31,30-34
d110d977-f4a7-46f8-a8ed-ef621a99a773,f,1994-12-04,24,18-24
c6b12ff4-4e53-4f32-b26b-4e78e1b903c3,m,1988-03-01,30,30-34
782c3055-ecb4-488b-bd0f-01f51a2520ab,m,1991-11-16,27,25-29
be1275e5-a86d-47e9-9c4d-5f9fa1317f32,f,1997-07-04,21,18-24
2bd93842-8416-49ef-b9d5-baf1a20bb70e,f,1994-11-08,24,18-24
134d03bf-fa85-4a01-981f-0b60891e508e,f,1987-06-13,31,30-34
67025b59-0449-4673-9a39-ccbfcf2b4a1f,f,1958-09-20,60,55+
6eb1e911-9d8d-472d-882b-4ed0ea8889ab,f,1966-07-14,52,50-54
7577c28d-4cd8-47fa-8db5-5aa9cd55a21d,m,1990-05-13,28,25-29
ef9cd833-b45c-4c31-bbf8-226138df96e9,f,1991-05-30,27,25-29
d25bedf3-e3d9-4452-baf5-4b850d48ac56,m,1988-09-07,30,30-34
4541292d-fbba-430b-aa35-d678835ff586,f,1991-01-10,28,25-29
caec5d95-3b18-4fae-9f5b-e1f50b61d306,f,1987-09-19,31,30-34
f34ffb35-1d6e-4d44-9c02-daed3d354aaf,f,1995-05-13,23,18-24
4264633a-3f53-4700-8c5f-547062af218d,m,1996-12-28,22,18-24
52843164-6ea6-482a-aea5-b80d3fb915ed,f,1982-12-26,36,35-39
9ad36ad0-3ed1-4ac2-b104-58e13cf487a8,f,1984-08-15,34,30-34
b630773f-4e39-4450-a441-970ae07b64d3,f,1992-08-21,26,25-29
2e85848f-b67e-4807-bb87-8a3fde46a27d,f,1987-04-10,31,30-34
62b0d993-0476-4e0c-bbaa-3108f367de59,m,1995-07-27,23,18-24
ce022362-3e79-4346-b728-e4017902c362,m,1997-10-05,21,18-24
16a85f8d-f6b5-4a21-b793-1f811b948ecf,f,1987-07-08,31,30-34
bb78fd89-80ae-4c35-b77a-0ee4c08b1093,m,1992-02-22,27,25-29
e0f10f12-54c5-4fb0-81cb-a3445d8574ea,m,1990-02-17,29,25-29
002e9116-e637-4bda-baa0-92a7cf7b5abe,m,1992-03-08,26,25-29
4422a24d-d17c-4dbe-add1-270c42cd3739,m,1986-07-27,32,30-34
c56d2b1a-1e45-4d9f-ac2c-94a2066253a4,m,1981-04-29,37,35-39
d61afc51-61f5-4601-9803-4dce895ccc95,m,1989-12-18,29,25-29
66d28ead-580f-470b-8912-4b8f9c240cdd,m,1990-10-05,28,25-29
891624b8-8cc0-4f17-9ff0-7c1c19e5023b,f,1991-10-19,27,25-29
42ec1e56-e8de-4a33-bde1-12cf4bc30643,f,1969-04-01,49,45-49
8b62c319-41df-4995-be21-d30be4ab342b,f,1993-09-29,25,25-29
69db413a-0ea5-4d81-9748-6c68fa1c024d,f,1984-12-23,34,30-34
13f535e2-df99-4ef4-a95c-de7dbda7ee79,m,1971-08-15,47,45-49
06c42dbf-ecc4-4ca0-86b0-d9cbfb0e95f1,m,1962-05-24,56,55+
ad274906-412d-423d-a473-e89b5f43459f,f,1986-09-19,32,30-34
017840c8-7e78-4749-aeda-913301a648d9,f,1979-02-16,40,40-44
89930b57-bc06-4671-b401-356d78b00daf,f,2000-01-12,19,18-24
5e02321d-a50a-4c4c-8ad0-3b80d4083589,m,1980-06-11,38,35-39
35860872-c028-4375-bfe2-d763439d0cdc,f,1995-03-12,23,18-24
013a3f11-89fd-49e2-8100-a8b93311d9eb,m,1986-08-20,32,30-34
abe7149a-6751-47ac-a8ad-260b4a6a6855,f,1987-05-27,31,30-34
10f22842-e6e9-4ed7-92fd-183db1d0ba94,m,1993-03-02,25,25-29
393edc97-1bac-448c-8ae5-8491cf51d550,f,1978-08-07,40,40-44
3995021b-bd91-480e-85ba-245c01e184b3,m,1981-04-09,37,35-39
8b688239-8228-45f5-8f71-8d39c657aa67,m,1999-01-02,20,18-24
401c65f2-b3e4-4baf-95bc-3ea7cf473b76,m,1972-07-02,46,45-49
c8204ac9-b29c-4422-9fe5-782a87ec211e,f,1984-04-20,34,30-34
c4fdefc5-3471-40df-a12a-ee3398e0a405,m,1987-01-17,32,30-34
41d08688-9e16-4998-b46b-c5955118cb72,m,1994-04-08,24,18-24
58e5c266-5c41-4883-8844-4dfadfc78c7f,f,1964-11-10,54,50-54
acafe328-4b4c-4f5d-aa3d-eb12b7eae317,m,1993-08-10,25,25-29
04a263ac-5150-4485-b7f0-d32834ce35fd,m,1981-01-30,38,35-39
6fdab589-879f-4331-bd13-4cf7b120cb79,f,1960-05-14,58,55+
e256bb23-b3d0-47b3-bc8e-9165972e6ef5,f,1992-02-12,27,25-29
56ee7289-31c3-40fa-bea0-c5031049642e,m,1968-10-24,50,50-54
bc8d9ae3-7640-4120-a746-24a1897898a9,f,1982-04-03,36,35-39
45ff86f3-3c63-4e3f-8c89-12c13390076f,m,1991-12-22,27,25-29
a4489f40-9a6a-4554-a67a-b60d2cce2230,f,1996-02-10,23,18-24
f6172650-a8e7-427f-b2a8-40760031390b,m,1994-01-05,25,25-29
4788d74a-2321-41d1-93ef-181ab6c72cc2,m,1985-07-03,33,30-34
f77b5e3d-6ae6-47de-84bc-e775ee354e2c,m,1997-09-10,21,18-24
c687dcb5-2f8f-4f7a-855d-ca6e36e6f8f8,m,1980-05-05,38,35-39
e34e7a47-a73d-4040-a240-6a1305f01256,m,1988-02-01,31,30-34
91818853-2c93-4055-bd57-6204e19dd2bc,f,1972-01-01,47,45-49
115b0615-1916-4fc5-ad23-d342788492d9,m,1993-03-18,25,25-29
5807eb03-7cf2-4884-8ced-038af1521616,f,1984-10-13,34,30-34
b6037efd-46fa-4ab6-9b6a-07d8b03e8065,m,1982-01-27,37,35-39
d9d750ce-4540-45e2-a1e3-4648f5065d6f,m,1990-12-16,28,25-29
72ec8ef5-a4e9-4ac6-90f1-2ce6a10c2721,m,1997-09-26,21,18-24
8333397a-b0f2-422a-9863-bca203ba6a47,m,1979-10-21,39,35-39
541da8ba-7a3b-427a-92e6-430e3790920a,m,1996-10-07,22,18-24
38e29f04-8bee-4055-ac74-871e45968e5c,m,1995-04-02,23,18-24
6fbdd478-9c33-4289-9620-c78f7c2a7bfc,f,1988-08-24,30,30-34
14d3b6e7-2928-4248-b962-3f40d8481a2c,m,1987-09-20,31,30-34
8c850043-9bb5-4171-b5e1-3f3bc1bcde71,m,1986-12-22,32,30-34
5fe538fd-0ab5-4bf9-85ee-24ca26024e27,m,1972-03-03,46,45-49
55ea5379-6d97-4a59-8d15-a31703c2e50b,f,2000-03-27,18,18-24
09b9886d-25d3-4602-a542-95add17f881e,m,1998-07-29,20,18-24
209df8e3-e76f-46d7-8fa3-8748b200ec4b,m,1996-07-12,22,18-24
7133d977-49a9-46fc-8aa5-55d98b6f9320,m,1975-06-11,43,40-44
ed3875f1-fcd6-45c5-a754-930713a30cde,m,1989-01-17,30,30-34
58802a13-82b2-486f-9322-3a8f8d499d7a,m,1986-12-09,32,30-34
eec8665b-bbf5-4d31-aee7-7d96d8e7c357,m,1992-03-21,26,25-29
6aebfe71-28de-45d8-990a-25959f28265d,f,1996-02-28,22,18-24
bfb299ab-181f-434f-8372-f64d73a4c1bc,m,1983-01-04,36,35-39
7a3476c0-fe42-447f-aeb5-17a319ffddc8,m,1990-10-03,28,25-29
d6980bb7-ddac-433b-ac3c-8bf6126cd12a,m,1985-06-11,33,30-34
